Address,Signal Strength
10:4a:7d:6b:dd:0c,-98
10:4a:7d:6b:dd:0c,-98
fa:81:40:97:7e:59,-98
fa:81:40:97:7e:59,-98
06:44:45:d6:cd:2e,-62
06:44:45:d6:cd:2e,-50
06:44:45:d6:cd:2e,-50
06:44:45:d6:cd:2e,-56
82:3f:d7:cb:18:77,-82
82:3f:d7:cb:18:77,-88
82:3f:d7:cb:18:77,-74
e8:2a:ea:49:83:1a,-98
16:0c:9a:95:d7:18,-98
16:ef:5b:c3:f3:17,-98
da:a1:19:66:ec:d2,-68
da:a1:19:66:ec:d2,-68
da:a1:19:66:ec:d2,-62
da:a1:19:66:ec:d2,-62
da:a1:19:66:ec:d2,-56
da:a1:19:66:ec:d2,-56
da:a1:19:66:ec:d2,-62
da:a1:19:66:ec:d2,-68
da:a1:19:6b:5d:76,-72
da:a1:19:6b:5d:76,-68
da:a1:19:6b:5d:76,-68
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-74
52:b0:db:07:ee:c6,-74
52:b0:db:07:ee:c6,-74
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-56
24:41:8c:76:0a:6b,-98
24:41:8c:76:0a:6b,-98
98:22:ef:c6:1a:e7,-98
98:22:ef:c6:1a:e7,-98
48:f1:7f:64:69:9b,-84
48:f1:7f:64:69:9b,-98
2a:fe:22:ae:47:d7,-98
2a:fe:22:ae:47:d7,-98
2a:fe:22:ae:47:d7,-98
2a:fe:22:ae:47:d7,-98
26:9e:8a:a7:5e:f0,-74
e8:2a:ea:49:83:1a,-72
26:9e:8a:a7:5e:f0,-68
28:b2:bd:a8:37:de,-74
26:9e:8a:a7:5e:f0,-68
28:b2:bd:a8:37:de,-74
26:9e:8a:a7:5e:f0,-56
26:9e:8a:a7:5e:f0,-56
26:9e:8a:a7:5e:f0,-62
de:08:fb:70:1e:02,-56
3e:d3:90:9e:d2:e9,-50
3e:d3:90:9e:d2:e9,-50
3e:d3:90:9e:d2:e9,-50
3e:d3:90:9e:d2:e9,-50
3e:d3:90:9e:d2:e9,-50
3e:d3:90:9e:d2:e9,-58
3e:d3:90:9e:d2:e9,-62
da:a1:19:f0:17:83,-96
da:a1:19:f0:17:83,-90
da:a1:19:f0:17:83,-80
da:a1:19:f0:17:83,-98
da:a1:19:f0:17:83,-80
da:a1:19:f0:17:83,-80
da:a1:19:f0:17:83,-98
da:a1:19:f0:17:83,-98
82:3f:d7:cb:18:77,-98
82:3f:d7:cb:18:77,-98
82:3f:d7:cb:18:77,-98
82:3f:d7:cb:18:77,-82
82:3f:d7:cb:18:77,-96
82:3f:d7:cb:18:77,-98
82:3f:d7:cb:18:77,-98
76:5a:71:23:38:48,-90
76:5a:71:23:38:48,-90
76:5a:71:23:38:48,-98
76:5a:71:23:38:48,-98
16:c5:56:85:dc:28,-92
16:c5:56:85:dc:28,-90
16:c5:56:85:dc:28,-84
16:c5:56:85:dc:28,-84
16:c5:56:85:dc:28,-96
16:c5:56:85:dc:28,-98
16:c5:56:85:dc:28,-98
16:c5:56:85:dc:28,-98
16:c5:56:85:dc:28,-98
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-56
2a:fe:22:ae:47:d7,-98
72:15:4d:8d:ea:5c,-98
72:15:4d:8d:ea:5c,-98
72:15:4d:8d:ea:5c,-78
72:15:4d:8d:ea:5c,-74
72:15:4d:8d:ea:5c,-98
72:15:4d:8d:ea:5c,-82
72:15:4d:8d:ea:5c,-74
72:15:4d:8d:ea:5c,-88
72:15:4d:8d:ea:5c,-82
72:15:4d:8d:ea:5c,-74
72:15:4d:8d:ea:5c,-96
72:15:4d:8d:ea:5c,-90
72:15:4d:8d:ea:5c,-94
72:15:4d:8d:ea:5c,-98
72:15:4d:8d:ea:5c,-98
dc:53:60:9e:76:e0,-68
dc:53:60:9e:76:e0,-72
dc:53:60:9e:76:e0,-98
d4:61:2e:ca:36:12,-98
d4:61:2e:ca:36:12,-82
98:22:ef:c6:1a:e7,-98
98:22:ef:c6:1a:e7,-98
e6:9c:65:17:b3:6b,-98
e6:9c:65:17:b3:6b,-88
e6:9c:65:17:b3:6b,-88
e6:9c:65:17:b3:6b,-74
e6:9c:65:17:b3:6b,-78
e6:9c:65:17:b3:6b,-78
da:a1:19:66:ec:d2,-98
48:f1:7f:64:69:9b,-90
48:f1:7f:64:69:9b,-98
48:f1:7f:64:69:9b,-98
42:b5:8d:b3:73:ce,-80
6e:cf:c2:e9:35:ad,-98
6e:cf:c2:e9:35:ad,-74
42:b5:8d:b3:73:ce,-74
6e:cf:c2:e9:35:ad,-74
42:b5:8d:b3:73:ce,-74
6e:cf:c2:e9:35:ad,-84
6e:cf:c2:e9:35:ad,-86
42:b5:8d:b3:73:ce,-98
da:a1:19:66:ec:d2,-98
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-80
88:b4:a6:0c:e4:9f,-98
e8:2a:ea:49:83:1a,-98
e8:2a:ea:49:83:1a,-98
e8:2a:ea:49:83:1a,-74
a0:57:e3:bc:b8:0d,-98
a0:57:e3:bc:b8:0d,-98
a0:57:e3:bc:b8:0d,-98
da:a1:19:e9:73:38,-74
a0:57:e3:bc:b8:0d,-98
da:a1:19:e9:73:38,-74
da:a1:19:e9:73:38,-68
1a:11:58:df:b1:72,-82
da:a1:19:e9:73:38,-68
1a:11:58:df:b1:72,-74
da:a1:19:e9:73:38,-74
da:a1:19:e9:73:38,-68
1a:11:58:df:b1:72,-88
1a:11:58:df:b1:72,-74
da:a1:19:e9:73:38,-68
1a:11:58:df:b1:72,-74
1a:11:58:df:b1:72,-98
da:a1:19:e9:73:38,-74
a8:db:03:17:45:93,-90
5e:06:90:b8:74:de,-96
5e:06:90:b8:74:de,-88
5e:06:90:b8:74:de,-98
5e:06:90:b8:74:de,-98
5e:06:90:b8:74:de,-68
5e:06:90:b8:74:de,-68
5e:06:90:b8:74:de,-74
5e:06:90:b8:74:de,-74
5e:06:90:b8:74:de,-74
5e:06:90:b8:74:de,-74
5e:06:90:b8:74:de,-74
5e:06:90:b8:74:de,-72
5e:06:90:b8:74:de,-74
5e:06:90:b8:74:de,-74
5e:06:90:b8:74:de,-74
5e:06:90:b8:74:de,-96
5e:06:90:b8:74:de,-98
6e:00:ef:7f:c4:ce,-98
6e:00:ef:7f:c4:ce,-74
6e:00:ef:7f:c4:ce,-74
6e:00:ef:7f:c4:ce,-74
6e:00:ef:7f:c4:ce,-74
6e:00:ef:7f:c4:ce,-74
6e:00:ef:7f:c4:ce,-94
06:73:81:f9:a9:b7,-98
06:73:81:f9:a9:b7,-74
06:73:81:f9:a9:b7,-72
06:73:81:f9:a9:b7,-68
06:73:81:f9:a9:b7,-74
06:73:81:f9:a9:b7,-84
00:28:f8:3f:cc:8a,-48
00:28:f8:3f:cc:8a,-44
1a:af:0d:68:e3:51,-90
1a:af:0d:68:e3:51,-74
1a:af:0d:68:e3:51,-74
1a:af:0d:68:e3:51,-74
1a:af:0d:68:e3:51,-98
1a:af:0d:68:e3:51,-96
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-72
dc:53:60:9e:76:e0,-72
dc:53:60:9e:76:e0,-74
aa:99:26:fb:22:5c,-74
aa:99:26:fb:22:5c,-74
aa:99:26:fb:22:5c,-96
aa:99:26:fb:22:5c,-82
aa:99:26:fb:22:5c,-68
aa:99:26:fb:22:5c,-68
aa:99:26:fb:22:5c,-74
aa:99:26:fb:22:5c,-74
aa:99:26:fb:22:5c,-74
aa:99:26:fb:22:5c,-70
aa:99:26:fb:22:5c,-72
aa:99:26:fb:22:5c,-74
da:a1:19:66:ec:d2,-86
aa:99:26:fb:22:5c,-72
aa:99:26:fb:22:5c,-74
aa:99:26:fb:22:5c,-72
da:a1:19:66:ec:d2,-74
aa:99:26:fb:22:5c,-74
aa:99:26:fb:22:5c,-74
aa:99:26:fb:22:5c,-80
aa:99:26:fb:22:5c,-84
aa:99:26:fb:22:5c,-96
da:a1:19:66:ec:d2,-96
aa:99:26:fb:22:5c,-98
aa:99:26:fb:22:5c,-98
aa:99:26:fb:22:5c,-98
aa:99:26:fb:22:5c,-98
32:e8:13:1f:ea:a7,-74
32:e8:13:1f:ea:a7,-68
da:a1:19:6b:5d:76,-98
32:e8:13:1f:ea:a7,-68
32:e8:13:1f:ea:a7,-68
32:e8:13:1f:ea:a7,-68
32:e8:13:1f:ea:a7,-74
1e:22:02:a0:90:7b,-98
32:e8:13:1f:ea:a7,-74
1e:22:02:a0:90:7b,-74
1e:22:02:a0:90:7b,-74
1e:22:02:a0:90:7b,-74
1e:22:02:a0:90:7b,-74
1e:22:02:a0:90:7b,-74
1e:22:02:a0:90:7b,-74
7c:76:35:03:76:c7,-98
3e:ec:cc:3b:b3:d6,-98
3e:ec:cc:3b:b3:d6,-94
7a:89:a4:db:26:e2,-74
7a:89:a4:db:26:e2,-84
7a:89:a4:db:26:e2,-98
7a:89:a4:db:26:e2,-74
7a:89:a4:db:26:e2,-98
98:22:ef:c6:1a:e7,-98
98:22:ef:c6:1a:e7,-98
48:f1:7f:64:69:9b,-98
48:f1:7f:64:69:9b,-74
e2:ab:50:aa:d6:14,-80
e2:ab:50:aa:d6:14,-74
e2:ab:50:aa:d6:14,-72
e2:ab:50:aa:d6:14,-94
1e:93:92:a3:a6:b1,-88
1e:93:92:a3:a6:b1,-98
e8:2a:ea:49:83:1a,-90
e8:2a:ea:49:83:1a,-72
9a:7d:3d:d7:51:5c,-62
9a:7d:3d:d7:51:5c,-56
9a:7d:3d:d7:51:5c,-62
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-56
c6:98:65:8b:40:4d,-98
1a:a9:02:94:b5:2a,-56
1a:a9:02:94:b5:2a,-56
1a:a9:02:94:b5:2a,-56
1a:a9:02:94:b5:2a,-56
1a:a9:02:94:b5:2a,-50
1a:a9:02:94:b5:2a,-56
1a:a9:02:94:b5:2a,-56
9a:16:a7:8a:91:1c,-56
da:a1:19:66:ec:d2,-72
da:a1:19:66:ec:d2,-98
56:c9:99:c3:1e:14,-56
56:c9:99:c3:1e:14,-56
56:c9:99:c3:1e:14,-56
56:c9:99:c3:1e:14,-62
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-76
dc:53:60:9e:76:e0,-98
2a:40:2b:e5:b3:1f,-74
2a:40:2b:e5:b3:1f,-74
58:fb:84:59:a7:18,-98
5a:6f:53:33:8e:9c,-74
5a:6f:53:33:8e:9c,-74
5a:6f:53:33:8e:9c,-74
c2:8d:f0:ba:ae:48,-56
c2:8d:f0:ba:ae:48,-56
9e:c8:bf:2e:6b:af,-98
9e:c8:bf:2e:6b:af,-98
c2:8d:f0:ba:ae:48,-50
da:a1:19:23:7d:2e,-98
c2:8d:f0:ba:ae:48,-56
da:a1:19:23:7d:2e,-98
da:a1:19:23:7d:2e,-98
da:a1:19:23:7d:2e,-98
da:a1:19:23:7d:2e,-98
9a:7d:9e:0d:ea:ad,-98
48:f1:7f:64:69:9b,-74
48:f1:7f:64:69:9b,-74
48:f1:7f:64:69:9b,-82
b2:b6:42:25:ed:36,-74
b2:b6:42:25:ed:36,-74
98:22:ef:c6:1a:e7,-98
98:22:ef:c6:1a:e7,-98
a4:c4:94:40:a8:e4,-98
a4:c4:94:40:a8:e4,-98
96:d2:88:8b:12:7e,-72
da:a1:19:74:2a:f5,-98
96:d2:88:8b:12:7e,-80
da:a1:19:74:2a:f5,-98
da:a1:19:38:e5:39,-98
e8:2a:ea:49:83:1a,-94
78:4f:43:65:dd:bf,-88
78:4f:43:65:dd:bf,-74
78:4f:43:65:dd:bf,-90
78:4f:43:65:dd:bf,-94
26:80:74:d4:12:7f,-98
26:80:74:d4:12:7f,-98
26:80:74:d4:12:7f,-98
26:80:74:d4:12:7f,-74
da:a1:19:58:81:07,-98
36:85:7b:45:bd:29,-50
36:85:7b:45:bd:29,-44
36:85:7b:45:bd:29,-44
36:85:7b:45:bd:29,-44
36:85:7b:45:bd:29,-44
36:85:7b:45:bd:29,-50
5e:6c:7d:c9:69:ae,-82
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-56
1a:46:5b:40:d3:cc,-76
1a:46:5b:40:d3:cc,-98
dc:53:60:9e:76:e0,-90
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-90
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-68
da:a1:19:66:ec:d2,-72
40:83:1d:10:08:80,-62
da:a1:19:66:ec:d2,-68
40:83:1d:10:08:80,-50
da:a1:19:66:ec:d2,-98
40:83:1d:10:08:80,-56
40:83:1d:10:08:80,-50
74:42:8b:ea:9e:dc,-98
74:42:8b:ea:9e:dc,-98
74:42:8b:ea:9e:dc,-98
92:8b:9d:12:c8:f1,-98
92:8b:9d:12:c8:f1,-98
e4:70:b8:16:bb:88,-98
e4:70:b8:16:bb:88,-98
e4:70:b8:16:bb:88,-98
48:f1:7f:64:69:9b,-98
1a:ff:c5:f9:b6:20,-98
ee:b5:40:6a:d6:96,-98
ee:b5:40:6a:d6:96,-88
ee:b5:40:6a:d6:96,-82
ee:b5:40:6a:d6:96,-96
ee:b5:40:6a:d6:96,-88
ee:79:60:22:a9:35,-98
ee:79:60:22:a9:35,-98
e8:2a:ea:49:83:1a,-74
e8:2a:ea:49:83:1a,-72
e8:2a:ea:49:83:1a,-74
46:62:1f:da:36:c7,-98
48:27:ea:e5:55:23,-68
46:62:1f:da:36:c7,-98
46:62:1f:da:36:c7,-98
98:22:ef:c6:1a:e7,-98
98:22:ef:c6:1a:e7,-98
da:a1:19:6b:5d:76,-74
98:22:ef:c6:1a:e7,-98
da:a1:19:6b:5d:76,-98
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-74
da:a1:19:6b:5d:76,-98
9e:2a:bd:10:51:4c,-88
9e:2a:bd:10:51:4c,-88
9e:2a:bd:10:51:4c,-80
48:d7:05:b5:19:8f,-98
48:d7:05:b5:19:8f,-98
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-40
32:fd:9e:f4:e8:78,-56
32:fd:9e:f4:e8:78,-56
32:fd:9e:f4:e8:78,-50
32:fd:9e:f4:e8:78,-50
32:fd:9e:f4:e8:78,-56
32:fd:9e:f4:e8:78,-50
32:fd:9e:f4:e8:78,-56
32:fd:9e:f4:e8:78,-56
32:fd:9e:f4:e8:78,-68
32:fd:9e:f4:e8:78,-62
e2:ab:50:aa:d6:14,-84
e2:ab:50:aa:d6:14,-78
e2:ab:50:aa:d6:14,-74
e2:ab:50:aa:d6:14,-74
e2:ab:50:aa:d6:14,-74
e2:ab:50:aa:d6:14,-74
e2:ab:50:aa:d6:14,-74
e2:ab:50:aa:d6:14,-96
e2:ab:50:aa:d6:14,-84
aa:74:aa:d7:14:da,-98
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-84
da:a1:19:66:ec:d2,-94
dc:53:60:9e:76:e0,-98
be:d5:42:dc:b0:84,-98
be:d5:42:dc:b0:84,-74
be:d5:42:dc:b0:84,-98
be:d5:42:dc:b0:84,-96
be:d5:42:dc:b0:84,-74
be:d5:42:dc:b0:84,-74
be:d5:42:dc:b0:84,-70
be:d5:42:dc:b0:84,-74
be:d5:42:dc:b0:84,-74
be:d5:42:dc:b0:84,-74
be:d5:42:dc:b0:84,-74
be:d5:42:dc:b0:84,-80
be:d5:42:dc:b0:84,-90
be:d5:42:dc:b0:84,-98
be:d5:42:dc:b0:84,-98
be:d5:42:dc:b0:84,-74
be:d5:42:dc:b0:84,-80
30:75:12:7f:f9:67,-68
30:75:12:7f:f9:67,-62
30:75:12:7f:f9:67,-62
30:75:12:7f:f9:67,-62
30:75:12:7f:f9:67,-64
30:75:12:7f:f9:67,-62
30:75:12:7f:f9:67,-70
16:3a:c1:90:1b:d0,-98
16:3a:c1:90:1b:d0,-98
5e:d9:f0:95:e0:5c,-98
5e:d9:f0:95:e0:5c,-98
00:e1:8c:ef:07:3b,-98
e6:d2:b7:36:09:8f,-98
da:a1:19:3f:03:c7,-98
e6:d2:b7:36:09:8f,-98
da:a1:19:3f:03:c7,-98
8e:37:48:be:d9:0e,-98
8e:37:48:be:d9:0e,-98
8e:37:48:be:d9:0e,-98
8e:37:48:be:d9:0e,-98
42:b9:cb:2a:8a:08,-98
42:b9:cb:2a:8a:08,-98
12:be:93:4a:6c:e9,-74
12:be:93:4a:6c:e9,-88
12:be:93:4a:6c:e9,-74
30:74:96:e2:25:01,-98
30:74:96:e2:25:01,-74
12:be:93:4a:6c:e9,-98
30:74:96:e2:25:01,-74
12:be:93:4a:6c:e9,-98
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-36
30:74:96:e2:25:01,-28
30:74:96:e2:25:01,-28
30:74:96:e2:25:01,-28
30:74:96:e2:25:01,-28
30:74:96:e2:25:01,-28
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-34
30:74:96:e2:25:01,-44
28:b2:bd:a8:37:de,-74
28:b2:bd:a8:37:de,-74
b2:a1:bd:b0:9e:66,-88
b2:a1:bd:b0:9e:66,-80
86:c1:e8:1a:8b:0e,-62
86:c1:e8:1a:8b:0e,-62
86:c1:e8:1a:8b:0e,-58
86:c1:e8:1a:8b:0e,-56
86:c1:e8:1a:8b:0e,-50
86:c1:e8:1a:8b:0e,-56
86:c1:e8:1a:8b:0e,-56
e6:3e:2b:90:3c:a2,-56
e6:3e:2b:90:3c:a2,-62
e6:3e:2b:90:3c:a2,-62
fa:db:52:86:15:be,-74
fa:db:52:86:15:be,-90
fa:db:52:86:15:be,-98
fa:db:52:86:15:be,-98
48:f1:7f:64:69:9b,-74
48:f1:7f:64:69:9b,-74
24:41:8c:76:0a:6b,-84
24:41:8c:76:0a:6b,-98
24:41:8c:76:0a:6b,-74
24:41:8c:76:0a:6b,-74
e8:2a:ea:49:83:1a,-98
e8:2a:ea:49:83:1a,-98
1e:43:3e:da:a5:ab,-62
1e:43:3e:da:a5:ab,-62
1e:43:3e:da:a5:ab,-56
1e:43:3e:da:a5:ab,-50
1e:43:3e:da:a5:ab,-56
1e:43:3e:da:a5:ab,-50
1e:43:3e:da:a5:ab,-56
1e:43:3e:da:a5:ab,-56
1e:43:3e:da:a5:ab,-62
1e:43:3e:da:a5:ab,-62
7e:a6:02:87:b1:b7,-98
88:b4:a6:0d:53:d0,-98
88:b4:a6:44:8a:75,-74
88:b4:a6:03:80:34,-74
88:b4:a6:03:80:34,-66
06:4b:f8:78:1d:61,-98
88:b4:a6:04:81:35,-84
88:b4:a6:2a:70:5b,-98
da:a1:19:66:ec:d2,-98
da:a1:19:66:ec:d2,-98
da:a1:19:66:ec:d2,-98
b2:9a:dc:a7:4d:43,-68
b2:9a:dc:a7:4d:43,-68
b2:9a:dc:a7:4d:43,-68
b2:9a:dc:a7:4d:43,-72
b2:9a:dc:a7:4d:43,-68
b2:9a:dc:a7:4d:43,-68
b2:a1:bd:b0:9e:66,-90
b2:a1:bd:b0:9e:66,-84
b2:a1:bd:b0:9e:66,-88
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-56
98:22:ef:c6:1a:e7,-98
98:22:ef:c6:1a:e7,-98
98:22:ef:c6:1a:e7,-98
54:60:09:ee:82:bc,-98
72:a7:ff:ed:e0:21,-68
72:a7:ff:ed:e0:21,-74
72:a7:ff:ed:e0:21,-74
dc:53:60:9e:76:e0,-98
dc:53:60:9e:76:e0,-74
7e:2a:ac:24:e2:8e,-98
66:a1:9b:50:01:24,-62
66:a1:9b:50:01:24,-64
66:a1:9b:50:01:24,-64
66:a1:9b:50:01:24,-70
66:a1:9b:50:01:24,-72
72:d5:b0:b6:46:02,-90
72:d5:b0:b6:46:02,-96
ba:a8:38:b3:27:3e,-98
ba:a8:38:b3:27:3e,-74
ba:a8:38:b3:27:3e,-74
ba:a8:38:b3:27:3e,-74
56:b1:de:a8:75:3d,-98
ba:a8:38:b3:27:3e,-74
56:b1:de:a8:75:3d,-98
56:b1:de:a8:75:3d,-98
ba:a8:38:b3:27:3e,-68
ba:a8:38:b3:27:3e,-98
ba:a8:38:b3:27:3e,-76
ce:c8:0e:e0:24:28,-98
ce:c8:0e:e0:24:28,-80
ce:c8:0e:e0:24:28,-88
ce:c8:0e:e0:24:28,-98
40:83:1d:10:08:80,-56
40:83:1d:10:08:80,-56
42:05:9b:64:18:3c,-98
40:83:1d:10:08:80,-56
d2:d1:7c:65:99:3e,-68
40:83:1d:10:08:80,-58
d2:d1:7c:65:99:3e,-62
d2:d1:7c:65:99:3e,-62
d2:d1:7c:65:99:3e,-62
d2:d1:7c:65:99:3e,-68
d2:d1:7c:65:99:3e,-72
d2:d1:7c:65:99:3e,-74
d2:d1:7c:65:99:3e,-92
ba:63:e9:da:9e:7b,-98
ba:63:e9:da:9e:7b,-80
ba:63:e9:da:9e:7b,-98
5e:8e:25:d8:64:fe,-56
5e:8e:25:d8:64:fe,-56
5e:8e:25:d8:64:fe,-50
5e:8e:25:d8:64:fe,-50
5e:8e:25:d8:64:fe,-50
5e:8e:25:d8:64:fe,-50
5e:8e:25:d8:64:fe,-56
5e:8e:25:d8:64:fe,-56
5e:8e:25:d8:64:fe,-68
fa:42:15:57:45:d4,-64
fa:42:15:57:45:d4,-62
fa:42:15:57:45:d4,-56
fa:42:15:57:45:d4,-56
fa:42:15:57:45:d4,-56
fa:42:15:57:45:d4,-56
fa:42:15:57:45:d4,-68
fa:42:15:57:45:d4,-68
d2:d1:7c:65:99:3e,-98
d2:d1:7c:65:99:3e,-98
d2:d1:7c:65:99:3e,-68
d2:d1:7c:65:99:3e,-68
d2:d1:7c:65:99:3e,-64
d2:d1:7c:65:99:3e,-62
d2:d1:7c:65:99:3e,-62
d2:d1:7c:65:99:3e,-68
d2:d1:7c:65:99:3e,-68
40:83:1d:10:08:80,-62
40:83:1d:10:08:80,-56
40:83:1d:10:08:80,-50
40:83:1d:10:08:80,-50
40:83:1d:10:08:80,-48
40:83:1d:10:08:80,-50
40:83:1d:10:08:80,-56
40:83:1d:10:08:80,-50
5e:8e:25:d8:64:fe,-56
5e:8e:25:d8:64:fe,-50
5e:8e:25:d8:64:fe,-48
5e:8e:25:d8:64:fe,-50
5e:8e:25:d8:64:fe,-56
5e:8e:25:d8:64:fe,-56
48:f1:7f:64:69:9b,-98
48:f1:7f:64:69:9b,-74
48:f1:7f:64:69:9b,-74
ae:4f:b4:dd:be:ea,-98
e8:2a:ea:49:83:1a,-88
ae:4f:b4:dd:be:ea,-94
e8:2a:ea:49:83:1a,-96
ae:4f:b4:dd:be:ea,-74
ae:4f:b4:dd:be:ea,-74
c2:df:11:75:e8:c1,-98
8e:b5:1e:2e:c1:fe,-98
8e:b5:1e:2e:c1:fe,-72
8e:b5:1e:2e:c1:fe,-72
8e:b5:1e:2e:c1:fe,-74
8e:b5:1e:2e:c1:fe,-74
8e:b5:1e:2e:c1:fe,-84
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-50
c2:92:26:b9:92:11,-74
c2:92:26:b9:92:11,-74
c2:92:26:b9:92:11,-68
c2:92:26:b9:92:11,-68
c2:92:26:b9:92:11,-68
c2:92:26:b9:92:11,-72
c2:92:26:b9:92:11,-68
c2:92:26:b9:92:11,-68
c2:92:26:b9:92:11,-74
d4:38:9c:ba:e9:f2,-98
da:a1:19:c1:73:30,-98
da:a1:19:c1:73:30,-98
da:a1:19:c1:73:30,-98
98:22:ef:c6:1a:e7,-98
98:22:ef:c6:1a:e7,-98
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-88
b2:b6:42:25:ed:36,-98
b2:b6:42:25:ed:36,-74
b2:b6:42:25:ed:36,-74
fe:24:e1:09:65:8c,-56
b6:55:cf:78:2e:1a,-56
b6:55:cf:78:2e:1a,-56
b6:55:cf:78:2e:1a,-56
b6:55:cf:78:2e:1a,-50
b6:55:cf:78:2e:1a,-56
b6:55:cf:78:2e:1a,-56
5a:6f:53:33:8e:9c,-68
5a:6f:53:33:8e:9c,-68
5a:6f:53:33:8e:9c,-68
f2:ec:3e:f7:98:e8,-74
f2:ec:3e:f7:98:e8,-74
f2:ec:3e:f7:98:e8,-72
f2:ec:3e:f7:98:e8,-74
f2:ec:3e:f7:98:e8,-74
f2:ec:3e:f7:98:e8,-98
8a:10:f3:0d:f1:e3,-56
8a:10:f3:0d:f1:e3,-50
8a:10:f3:0d:f1:e3,-50
8a:10:f3:0d:f1:e3,-50
8a:10:f3:0d:f1:e3,-50
8a:10:f3:0d:f1:e3,-50
8a:10:f3:0d:f1:e3,-50
8a:10:f3:0d:f1:e3,-56
8a:10:f3:0d:f1:e3,-56
24:18:1d:4a:34:9c,-68
24:18:1d:4a:34:9c,-68
24:18:1d:4a:34:9c,-62
24:18:1d:4a:34:9c,-68
48:f1:7f:64:69:9b,-74
24:18:1d:4a:34:9c,-68
24:18:1d:4a:34:9c,-74
48:f1:7f:64:69:9b,-76
48:f1:7f:64:69:9b,-74
48:f1:7f:64:69:9b,-70
00:28:f8:3f:cc:8a,-50
00:28:f8:3f:cc:8a,-44
00:28:f8:3f:cc:8a,-40
e8:2a:ea:49:83:1a,-74
e8:2a:ea:49:83:1a,-74
28:b2:bd:a8:37:de,-98
28:b2:bd:a8:37:de,-74
d4:38:9c:ba:e9:f2,-98
6a:cb:d6:3a:cf:a8,-98
6a:cb:d6:3a:cf:a8,-88
6a:cb:d6:3a:cf:a8,-82
6a:cb:d6:3a:cf:a8,-82
6a:cb:d6:3a:cf:a8,-96
6a:cb:d6:3a:cf:a8,-90
6a:cb:d6:3a:cf:a8,-74
6a:cb:d6:3a:cf:a8,-74
6a:cb:d6:3a:cf:a8,-74
6a:cb:d6:3a:cf:a8,-74
6a:cb:d6:3a:cf:a8,-82
4e:23:3e:3a:04:83,-98
4e:23:3e:3a:04:83,-98
4e:23:3e:3a:04:83,-98
ea:82:0c:b8:0e:91,-98
58:fb:84:59:a7:18,-98
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-74
dc:53:60:9e:76:e0,-84
dc:53:60:9e:76:e0,-98
de:25:4e:c0:12:8c,-98
9a:d6:f6:84:03:64,-74
9a:d6:f6:84:03:64,-74
9a:d6:f6:84:03:64,-74
9a:d6:f6:84:03:64,-74
36:a2:a5:f6:f1:f3,-98
36:a2:a5:f6:f1:f3,-98
36:a2:a5:f6:f1:f3,-94
36:a2:a5:f6:f1:f3,-74
98:22:ef:c6:1a:e7,-98
6a:b8:77:ba:05:10,-74
6a:b8:77:ba:05:10,-74
6a:b8:77:ba:05:10,-98
da:a1:19:66:ec:d2,-98
da:a1:19:66:ec:d2,-92
da:a1:19:66:ec:d2,-98
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-74
da:a1:19:66:ec:d2,-74
82:51:6c:15:f0:4e,-98
06:54:01:11:5e:b7,-74
06:54:01:11:5e:b7,-74
06:54:01:11:5e:b7,-68
