30:74:96:e2:25:01,-56,0
30:74:96:e2:25:01,-56,0
30:74:96:e2:25:01,-62,0
30:74:96:e2:25:01,-56,0
30:74:96:e2:25:01,-62,0
30:74:96:e2:25:01,-68,0
30:74:96:e2:25:01,-56,0
30:74:96:e2:25:01,-62,0
30:74:96:e2:25:01,-62,0
30:74:96:e2:25:01,-62,0
30:74:96:e2:25:01,-62,0
