30:74:96:e2:25:01,-48,0
30:74:96:e2:25:01,-56,0
30:74:96:e2:25:01,-56,0
30:74:96:e2:25:01,-48,0
30:74:96:e2:25:01,-48,0
30:74:96:e2:25:01,-50,0
30:74:96:e2:25:01,-50,0
30:74:96:e2:25:01,-62,0
30:74:96:e2:25:01,-44,0
30:74:96:e2:25:01,-44,0
30:74:96:e2:25:01,-74,0
30:74:96:e2:25:01,-56,0
30:74:96:e2:25:01,-62,0
30:74:96:e2:25:01,-48,0
30:74:96:e2:25:01,-48,0
30:74:96:e2:25:01,-62,0
